Country,Year,Crop,Yield,Yield_Unit,Rainfall,Pesticides,Avg_Temperature,Yield_Normalized,Rainfall_Normalized,Pesticides_Normalized,Temperature_Normalized,Country_Index,Crop_Index,Yield_Category,Rainfall_Category,Temperature_Category,ID,Processing_Date,Processing_Version,Data_Quality_Score
china,2012,Sorghum,41009.0,hg/ha,645.0,1806000.0,8.54,0.11786592998661889,0.22406639004149378,1.0,0.29800695982284087,0.0,4.0,Medium,Low,Cold,40219,2025-12-01,v1.0,100
china,1992,Sweet potatoes,167087.0,hg/ha,645.0,799174.0,8.3,0.4806750982000259,0.22406639004149378,0.4425105081397676,0.2904144258146157,0.0,6.0,High,Low,Cold,40220,2025-12-01,v1.0,100
china,1995,Sweet potatoes,192572.0,hg/ha,645.0,1087044.0,12.45,0.5540121724867269,0.22406639004149378,0.6019069679270647,0.4217019930401772,0.0,6.0,High,Low,Cold,40221,2025-12-01,v1.0,100
india,2007,"Rice, paddy",32924.0,hg/ha,1083.0,27422.77,26.58,0.0946000776967238,0.3892870614862316,0.015184236216705121,0.8687124327744384,2.0,1.0,Medium,High,Hot,40222,2025-12-01,v1.0,100
india,2013,Wheat,31538.0,hg/ha,1083.0,45620.0,27.61,0.09061164587559892,0.3892870614862316,0.02526022204341577,0.9012970578930718,2.0,2.0,Medium,High,Hot,40223,2025-12-01,v1.0,100
mauritania,2005,Sweet potatoes,10008.0,hg/ha,92.0,1.1,28.14,0.028655702795643227,0.015465861938890985,5.869324603971753E-7,0.9180639038279026,55.0,6.0,Low,Low,Hot,40224,2025-12-01,v1.0,100
pakistan,1996,Soybeans,12636.0,hg/ha,494.0,11955.0,27.17,0.03621818391102286,0.16710675216899284,0.006619579327122465,0.8873774122113256,7.0,5.0,Low,Low,Hot,40225,2025-12-01,v1.0,100
serbia,1994,Wheat,35784.0,hg/ha,686.0,2526.13,11.71,0.10283017510539416,0.23953225198038475,0.0013987209612119815,0.3982916798481494,71.0,2.0,Medium,Medium,Cold,40226,2025-12-01,v1.0,100
syria,2011,Soybeans,16985.0,hg/ha,252.0,974.79,18.95,0.048733111753787715,0.07582044511505093,5.397286941246666E-4,0.6273331224296108,75.0,5.0,Low,Low,Temperate,40227,2025-12-01,v1.0,100
united states,1996,Maize,79773.0,hg/ha,715.0,433180.36,9.31,0.2294154040949051,0.2504715201810637,0.2398562179370148,0.3223663397658969,1.0,0.0,High,Medium,Cold,40228,2025-12-01,v1.0,100
united states,2004,Maize,100637.0,hg/ha,715.0,425015.71,15.27,0.2894548279880865,0.2504715201810637,0.2353353706608056,0.5109142676368238,1.0,0.0,High,Medium,Temperate,40229,2025-12-01,v1.0,100
united states,1996,"Rice, paddy",68593.0,hg/ha,715.0,433180.36,12.29,0.19724320513373908,0.2504715201810637,0.2398562179370148,0.41664030370136035,1.0,1.0,Medium,Medium,Cold,40230,2025-12-01,v1.0,100
united states,1992,Soybeans,25295.0,hg/ha,715.0,400975.9,10.82,0.07264643674191738,0.2504715201810637,0.22202429063176726,0.37013603290098074,1.0,5.0,Low,Medium,Cold,40231,2025-12-01,v1.0,100
united states,2009,Soybeans,29595.0,hg/ha,715.0,358337.7,5.26,0.08502035941928893,0.2504715201810637,0.19841509852525138,0.19424232837709585,1.0,5.0,Medium,Medium,Cold,40232,2025-12-01,v1.0,100
united states,2011,Soybeans,28232.0,hg/ha,715.0,391298.7,21.66,0.08109811369620581,0.2504715201810637,0.21666592949426203,0.713065485605821,1.0,5.0,Low,Medium,Hot,40233,2025-12-01,v1.0,100
united states,1993,Sweet potatoes,154526.0,hg/ha,715.0,391903.86,14.68,0.444528855699918,0.2504715201810637,0.21700101255816198,0.49224928819993674,1.0,6.0,High,Medium,Temperate,40234,2025-12-01,v1.0,100
united states,2002,Sweet potatoes,174309.0,hg/ha,715.0,416851.04,20.67,0.501457532985137,0.2504715201810637,0.23081451231039896,0.6817462828218919,1.0,6.0,High,Medium,Temperate,40235,2025-12-01,v1.0,100
united states,2006,Sweet potatoes,210574.0,hg/ha,715.0,392810.67,11.52,0.6058157436583647,0.2504715201810637,0.2175031222038344,0.39228092375830437,1.0,6.0,High,Medium,Cold,40236,2025-12-01,v1.0,100
united states,2012,Sweet potatoes,234472.0,hg/ha,715.0,407779.2,10.25,0.6745859771801844,0.2504715201810637,0.22579134497876735,0.35210376463144577,1.0,6.0,High,Medium,Cold,40237,2025-12-01,v1.0,100
united states,2013,Sweet potatoes,245411.0,hg/ha,715.0,407779.2,17.21,0.7060646609401303,0.2504715201810637,0.22579134497876735,0.5722872508699779,1.0,6.0,High,Medium,Temperate,40238,2025-12-01,v1.0,100
united states,1996,Wheat,24389.0,hg/ha,715.0,433180.36,14.24,0.07003928001035957,0.2504715201810637,0.2398562179370148,0.4783296425181905,1.0,2.0,Low,Medium,Cold,40239,2025-12-01,v1.0,100
uruguay,2008,"Rice, paddy",78989.0,hg/ha,1300.0,13335.22,17.43,0.22715932144861226,0.4711429649188985,0.007383820761546417,0.5792470737108509,60.0,1.0,High,High,Temperate,40240,2025-12-01,v1.0,100
argentina,1996,Sweet potatoes,170000.0,hg/ha,591.0,54595.0,17.97,0.48905771139983595,0.2036967182195398,0.030229768111401288,0.5963302752293578,16.0,6.0,High,Low,Temperate,40241,2025-12-01,v1.0,100
australia,2011,Wheat,20301.0,hg/ha,534.0,47632.99,14.19,0.0582754204975468,0.18219539796303283,0.02637483447120342,0.4767478645998102,8.0,2.0,Low,Low,Cold,40242,2025-12-01,v1.0,100
brazil,2007,Sorghum,21731.0,hg/ha,1761.0,304031.0,27.92,0.06239046920188199,0.6450396076952094,0.168344942820486,0.9111040809870294,3.0,4.0,Low,High,Hot,40243,2025-12-01,v1.0,100
china,1990,Cassava,139135.0,hg/ha,645.0,765307.0,5.72,0.40023884548423766,0.22406639004149378,0.42375801603007784,0.20879468522619424,0.0,7.0,High,Low,Cold,40244,2025-12-01,v1.0,100
china,2005,Cassava,154001.0,hg/ha,645.0,1460000.0,4.48,0.44301808607070403,0.22406639004149378,0.8084163855684692,0.16956659285036382,0.0,7.0,High,Low,Cold,40245,2025-12-01,v1.0,100
china,2004,Maize,51217.0,hg/ha,645.0,1386028.0,17.24,0.14724104689141163,0.22406639004149378,0.7674573591906392,0.5732363176210059,0.0,0.0,Medium,Low,Temperate,40246,2025-12-01,v1.0,100
china,1993,Potatoes,148729.0,hg/ha,645.0,844800.0,14.88,0.4278470813369592,0.22406639004149378,0.4677740745907879,0.4985763998734578,0.0,3.0,High,Low,Temperate,40247,2025-12-01,v1.0,100
china,2012,Potatoes,167710.0,hg/ha,645.0,1806000.0,3.98,0.48246787816002645,0.22406639004149378,1.0,0.15374881366656123,0.0,3.0,High,Low,Cold,40248,2025-12-01,v1.0,100
china,1991,"Rice, paddy",56369.0,hg/ha,645.0,765307.0,3.32,0.1620667328527647,0.22406639004149378,0.42375801603007784,0.1328693451439418,0.0,1.0,Medium,Low,Cold,40249,2025-12-01,v1.0,100
china,1993,"Rice, paddy",58462.0,hg/ha,645.0,844800.0,14.38,0.16808966777456438,0.22406639004149378,0.4677740745907879,0.48275862068965525,0.0,1.0,Medium,Low,Cold,40250,2025-12-01,v1.0,100
china,1997,"Rice, paddy",63111.0,hg/ha,645.0,1195466.0,17.43,0.18146789254830867,0.22406639004149378,0.6619412992678029,0.5792470737108509,0.0,1.0,Medium,Low,Temperate,40251,2025-12-01,v1.0,100
china,1993,Sorghum,41112.0,hg/ha,645.0,844800.0,14.38,0.1181623285995885,0.22406639004149378,0.4677740745907879,0.48275862068965525,0.0,4.0,Medium,Low,Cold,40252,2025-12-01,v1.0,100
china,2002,Soybeans,18929.0,hg/ha,645.0,1312285.0,13.52,0.0543272758665343,0.22406639004149378,0.7266251323726497,0.4555520404935147,0.0,5.0,Low,Low,Cold,40253,2025-12-01,v1.0,100
china,2013,Soybeans,17600.0,hg/ha,645.0,1801862.0,9.37,0.050502870462295506,0.22406639004149378,0.9977087485649778,0.3242644732679532,0.0,5.0,Low,Low,Cold,40254,2025-12-01,v1.0,100
china,1991,Sweet potatoes,170019.0,hg/ha,645.0,765307.0,22.21,0.4891123868721313,0.22406639004149378,0.42375801603007784,0.7304650427080038,0.0,6.0,High,Low,Hot,40255,2025-12-01,v1.0,100
china,2000,Sweet potatoes,202911.0,hg/ha,645.0,1279533.0,16.48,0.5837642623847139,0.22406639004149378,0.7084900267661135,0.549193293261626,0.0,6.0,High,Low,Temperate,40256,2025-12-01,v1.0,100
china,2004,Sweet potatoes,217398.0,hg/ha,645.0,1386028.0,4.58,0.6254528711817097,0.22406639004149378,0.7674573591906392,0.17273014868712433,0.0,6.0,High,Low,Cold,40257,2025-12-01,v1.0,100
china,2010,Maize,54592.0,hg/ha,645.0,1758000.0,11.37,0.15695313736493,0.22406639004149378,0.9734219263216374,0.38753559000316357,0.0,0.0,Medium,Low,Cold,40258,2025-12-01,v1.0,100
ecuador,1992,"Rice, paddy",33254.0,hg/ha,2274.0,2012.0,21.94,0.09554970432080113,0.8385514900037722,0.0011140421066233026,0.7219234419487505,12.0,1.0,Medium,High,Hot,40259,2025-12-01,v1.0,100
mexico,2008,Sweet potatoes,215028.0,hg/ha,758.0,61732.11,17.21,0.6186328254269723,0.2666918144096567,0.03418165634953835,0.5722872508699779,4.0,6.0,High,Medium,Temperate,40260,2025-12-01,v1.0,100
united states,1997,Maize,79521.0,hg/ha,715.0,434540.76,18.32,0.2286902346728824,0.2504715201810637,0.24060948484184908,0.6074027206580196,1.0,0.0,High,Medium,Temperate,40261,2025-12-01,v1.0,100
united states,1996,"Rice, paddy",68593.0,hg/ha,715.0,433180.36,11.92,0.19724320513373908,0.2504715201810637,0.2398562179370148,0.40493514710534645,1.0,1.0,Medium,Medium,Cold,40262,2025-12-01,v1.0,100
united states,1999,Sorghum,43723.0,hg/ha,715.0,433633.96,7.15,0.12567588955554596,0.2504715201810637,0.24010738073327534,0.2540335336918697,1.0,4.0,Medium,Medium,Cold,40263,2025-12-01,v1.0,100
united states,1998,Sweet potatoes,165594.0,hg/ha,715.0,424562.11,16.21,0.476378757140185,0.2504715201810637,0.23508420786454504,0.5406516925023727,1.0,6.0,High,Medium,Temperate,40264,2025-12-01,v1.0,100
united states,1994,Wheat,25270.0,hg/ha,715.0,425922.68,14.02,0.07257449533100244,0.2504715201810637,0.23583756890005692,0.47136981967731734,1.0,2.0,Low,Medium,Cold,40265,2025-12-01,v1.0,100
united states,2011,Wheat,29422.0,hg/ha,715.0,391298.7,21.17,0.08452252485575747,0.2504715201810637,0.21666592949426203,0.6975640620056944,1.0,2.0,Medium,Medium,Temperate,40266,2025-12-01,v1.0,100
uruguay,2010,Wheat,32196.0,hg/ha,1300.0,14981.18,17.11,0.09250514381088042,0.4711429649188985,0.008295205056372205,0.5691236950332172,60.0,2.0,Medium,High,Temperate,40267,2025-12-01,v1.0,100
brazil,2007,Soybeans,28133.0,hg/ha,1761.0,304031.0,25.44,0.08081322570898261,0.6450396076952094,0.168344942820486,0.8326478962353686,3.0,5.0,Low,High,Hot,40268,2025-12-01,v1.0,100
china,2011,Cassava,163786.0,hg/ha,645.0,1787002.0,4.51,0.4711759543028158,0.22406639004149378,0.9894806199220514,0.17051565960139195,0.0,7.0,High,Low,Cold,40269,2025-12-01,v1.0,100
china,1996,Potatoes,141997.0,hg/ha,645.0,1140812.0,4.82,0.4084746982057812,0.22406639004149378,0.6316788401257771,0.1803226826953496,0.0,3.0,High,Low,Cold,40270,2025-12-01,v1.0,100
china,1999,Cassava,159574.0,hg/ha,645.0,1321620.0,18.2,0.45905526539186486,0.22406639004149378,0.7317940139932229,0.603606453653907,0.0,7.0,High,Low,Temperate,40271,2025-12-01,v1.0,100
china,1991,Potatoes,105600.0,hg/ha,645.0,765307.0,8.51,0.3037366368829226,0.22406639004149378,0.42375801603007784,0.29705789307181274,0.0,3.0,High,Low,Cold,40272,2025-12-01,v1.0,100
china,1996,Potatoes,141960.0,hg/ha,645.0,1140812.0,15.82,0.4083682249176271,0.22406639004149378,0.6316788401257771,0.5283138247390067,0.0,3.0,High,Low,Temperate,40273,2025-12-01,v1.0,100
china,2010,Potatoes,156643.0,hg/ha,645.0,1758000.0,15.18,0.45062085437619603,0.22406639004149378,0.9734219263216374,0.5080670673837393,0.0,3.0,High,Low,Temperate,40274,2025-12-01,v1.0,100
china,1996,"Rice, paddy",62122.0,hg/ha,645.0,1140812.0,21.54,0.1786218903325132,0.22406639004149378,0.6316788401257771,0.7092692186017083,0.0,1.0,Medium,Low,Hot,40275,2025-12-01,v1.0,100
china,2006,"Rice, paddy",62796.0,hg/ha,645.0,1537000.0,8.52,0.18056143077078027,0.22406639004149378,0.8510520454275093,0.2973742486554888,0.0,1.0,Medium,Low,Cold,40276,2025-12-01,v1.0,100
china,2010,"Rice, paddy",65530.0,hg/ha,645.0,1758000.0,15.97,0.1884289434684393,0.22406639004149378,0.9734219263216374,0.5330591584941474,0.0,1.0,Medium,Low,Temperate,40277,2025-12-01,v1.0,100
china,2012,"Rice, paddy",67769.0,hg/ha,645.0,1806000.0,5.22,0.1948720162299823,0.22406639004149378,1.0,0.19297690604239165,0.0,1.0,Medium,Low,Cold,40278,2025-12-01,v1.0,100
china,2013,"Rice, paddy",67173.0,hg/ha,645.0,1801862.0,4.79,0.19315693299376988,0.22406639004149378,0.9977087485649778,0.1793736159443214,0.0,1.0,Medium,Low,Cold,40279,2025-12-01,v1.0,100
china,2007,Sorghum,38480.0,hg/ha,645.0,1623000.0,13.27,0.11058833685846246,0.22406639004149378,0.8986710941012424,0.44764315090161344,0.0,4.0,Medium,Low,Cold,40280,2025-12-01,v1.0,100
china,2009,Sorghum,29973.0,hg/ha,645.0,1709000.0,14.53,0.08610811355232299,0.22406639004149378,0.9462901427749755,0.48750395444479594,0.0,4.0,Medium,Low,Cold,40281,2025-12-01,v1.0,100
china,1990,Sweet potatoes,166375.0,hg/ha,645.0,765307.0,16.2,0.4786262068171681,0.22406639004149378,0.42375801603007784,0.5403353369186966,0.0,6.0,High,Low,Temperate,40282,2025-12-01,v1.0,100
china,1993,Sweet potatoes,181913.0,hg/ha,645.0,844800.0,5.83,0.5233392325290284,0.22406639004149378,0.4677740745907879,0.21227459664663081,0.0,6.0,High,Low,Cold,40283,2025-12-01,v1.0,100
china,2006,Sweet potatoes,221237.0,hg/ha,645.0,1537000.0,15.32,0.6365001942418095,0.22406639004149378,0.8510520454275093,0.512496045555204,0.0,6.0,High,Low,Temperate,40284,2025-12-01,v1.0,100
china,2012,Sweet potatoes,212273.0,hg/ha,645.0,1806000.0,3.98,0.6107048819441447,0.22406639004149378,1.0,0.15374881366656123,0.0,6.0,High,Low,Cold,40285,2025-12-01,v1.0,100
iraq,2000,"Rice, paddy",6000.0,hg/ha,216.0,548.0,23.9,0.017122055797758304,0.06224066390041494,3.0341085943324164E-4,0.7839291363492565,24.0,1.0,Low,Low,Hot,40286,2025-12-01,v1.0,100
italy,1991,"Rice, paddy",60274.0,hg/ha,832.0,88916.6,7.28,0.17330398123768004,0.2946058091286307,0.049233976727219866,0.25814615627965837,22.0,1.0,Medium,Medium,Cold,40287,2025-12-01,v1.0,100
united states,2006,Maize,93577.0,hg/ha,715.0,392810.67,22.01,0.26913857354570436,0.2504715201810637,0.2175031222038344,0.7241379310344828,1.0,0.0,High,Medium,Hot,40288,2025-12-01,v1.0,100
united states,2012,"Rice, paddy",83651.0,hg/ha,715.0,407779.2,11.97,0.2405749557560323,0.2504715201810637,0.22579134497876735,0.4065169250237267,1.0,1.0,High,Medium,Cold,40289,2025-12-01,v1.0,100
united states,2008,Sorghum,40848.0,hg/ha,715.0,379202.92,15.64,0.11740262730032662,0.2504715201810637,0.20996837674348565,0.5226194242328377,1.0,4.0,Medium,Medium,Temperate,40290,2025-12-01,v1.0,100
united states,2001,Soybeans,26639.0,hg/ha,715.0,411407.94,16.46,0.07651400699270514,0.2504715201810637,0.22780061412625946,0.5485605820942739,1.0,5.0,Low,Medium,Temperate,40291,2025-12-01,v1.0,100
united states,2001,Soybeans,26639.0,hg/ha,715.0,411407.94,14.98,0.07651400699270514,0.2504715201810637,0.22780061412625946,0.5017399557102183,1.0,5.0,Low,Medium,Temperate,40292,2025-12-01,v1.0,100
united states,1995,Sweet potatoes,172926.0,hg/ha,715.0,423201.53,21.85,0.4974777341333218,0.2504715201810637,0.2343308412919345,0.719076241695666,1.0,6.0,High,Medium,Hot,40293,2025-12-01,v1.0,100
united states,2008,Sweet potatoes,212454.0,hg/ha,715.0,379202.92,18.52,0.6112257377591689,0.2504715201810637,0.20996837674348565,0.6137298323315407,1.0,6.0,High,Medium,Temperate,40294,2025-12-01,v1.0,100
united states,1996,Wheat,24389.0,hg/ha,715.0,433180.36,18.77,0.07003928001035957,0.2504715201810637,0.2398562179370148,0.6216387219234419,1.0,2.0,Low,Medium,Temperate,40295,2025-12-01,v1.0,100
venezuela,2013,Sorghum,23213.0,hg/ha,2044.0,3928.0,26.6,0.06665515604092027,0.7517917766880422,0.0021749502142846115,0.8693451439417906,6.0,4.0,Low,High,Hot,40296,2025-12-01,v1.0,100
bolivia,1997,"Rice, paddy",20256.0,hg/ha,1146.0,4409.37,9.26,0.058145925957899885,0.4130516786118446,0.002441489533587808,0.32078456184751664,32.0,1.0,Low,High,Cold,40297,2025-12-01,v1.0,100
brazil,1998,"Rice, paddy",25198.0,hg/ha,1761.0,118930.56,20.71,0.07236730406756738,0.6450396076952094,0.06585300256595798,0.683011705156596,3.0,1.0,Low,High,Temperate,40298,2025-12-01,v1.0,100
china,1990,Cassava,139135.0,hg/ha,645.0,765307.0,12.72,0.40023884548423766,0.22406639004149378,0.42375801603007784,0.4302435937994306,0.0,7.0,High,Low,Cold,40299,2025-12-01,v1.0,100
china,1994,Maize,46951.0,hg/ha,645.0,978551.0,15.65,0.13496496453288442,0.22406639004149378,0.5418333231856771,0.5229357798165138,0.0,0.0,Medium,Low,Temperate,40300,2025-12-01,v1.0,100
china,1996,Maize,52039.0,hg/ha,645.0,1140812.0,17.67,0.14960648048229522,0.22406639004149378,0.6316788401257771,0.5868396077190763,0.0,0.0,Medium,Low,Temperate,40301,2025-12-01,v1.0,100
china,1998,Maize,52686.0,hg/ha,645.0,1231699.0,13.43,0.15146832419677414,0.22406639004149378,0.6820038689258886,0.4527048402404303,0.0,0.0,Medium,Low,Cold,40302,2025-12-01,v1.0,100
china,2002,Maize,48737.0,hg/ha,645.0,1312285.0,12.82,0.1401044589286485,0.22406639004149378,0.7266251323726497,0.43340714963619115,0.0,0.0,Medium,Low,Cold,40303,2025-12-01,v1.0,100
china,2004,Maize,51217.0,hg/ha,645.0,1386028.0,18.44,0.14724104689141163,0.22406639004149378,0.7674573591906392,0.6111989876621322,0.0,0.0,Medium,Low,Temperate,40304,2025-12-01,v1.0,100
china,2006,Maize,53272.0,hg/ha,645.0,1537000.0,15.02,0.1531546308686206,0.22406639004149378,0.8510520454275093,0.5030053780449225,0.0,0.0,Medium,Low,Temperate,40305,2025-12-01,v1.0,100
china,2008,Maize,55561.0,hg/ha,645.0,1672300.0,4.63,0.1597415864519935,0.22406639004149378,0.925968990608394,0.1743119266055046,0.0,0.0,Medium,Low,Cold,40306,2025-12-01,v1.0,100
china,1996,Potatoes,141997.0,hg/ha,645.0,1140812.0,15.82,0.4084746982057812,0.22406639004149378,0.6316788401257771,0.5283138247390067,0.0,3.0,High,Low,Temperate,40307,2025-12-01,v1.0,100
china,1992,"Rice, paddy",57959.0,hg/ha,645.0,799174.0,12.82,0.16664220658695558,0.22406639004149378,0.4425105081397676,0.43340714963619115,0.0,1.0,Medium,Low,Cold,40308,2025-12-01,v1.0,100
china,2009,"Rice, paddy",65820.0,hg/ha,645.0,1709000.0,3.49,0.18926346383505274,0.22406639004149378,0.9462901427749755,0.1382473900664347,0.0,1.0,Medium,Low,Cold,40309,2025-12-01,v1.0,100
china,1991,Sorghum,35735.0,hg/ha,645.0,765307.0,11.79,0.10268916994000087,0.22406639004149378,0.42375801603007784,0.40082252451755773,0.0,4.0,Medium,Low,Cold,40310,2025-12-01,v1.0,100
china,2002,Sorghum,39503.0,hg/ha,645.0,1312285.0,3.97,0.11353217939310226,0.22406639004149378,0.7266251323726497,0.1534324580828852,0.0,4.0,Medium,Low,Cold,40311,2025-12-01,v1.0,100
china,2011,Sorghum,40919.0,hg/ha,645.0,1787002.0,12.66,0.11760694090732507,0.22406639004149378,0.9894806199220514,0.4283454602973743,0.0,4.0,Medium,Low,Cold,40312,2025-12-01,v1.0,100
china,1999,Soybeans,17892.0,hg/ha,645.0,1321620.0,14.91,0.051343146141782134,0.22406639004149378,0.7317940139932229,0.49952546662448594,0.0,5.0,Low,Low,Temperate,40313,2025-12-01,v1.0,100
china,2006,Soybeans,16209.0,hg/ha,645.0,1537000.0,15.87,0.04650005035898764,0.22406639004149378,0.8510520454275093,0.5298956026573869,0.0,5.0,Low,Low,Temperate,40314,2025-12-01,v1.0,100
china,1994,Sweet potatoes,177270.0,hg/ha,645.0,978551.0,16.93,0.5099782736939037,0.22406639004149378,0.5418333231856771,0.5634292945270484,0.0,6.0,High,Low,Temperate,40315,2025-12-01,v1.0,100
china,2007,Sweet potatoes,207023.0,hg/ha,645.0,1623000.0,12.77,0.595597185652005,0.22406639004149378,0.8986710941012424,0.4318253717178108,0.0,6.0,High,Low,Cold,40316,2025-12-01,v1.0,100
china,2009,Sweet potatoes,215611.0,hg/ha,645.0,1709000.0,4.32,0.620310499129509,0.22406639004149378,0.9462901427749755,0.16450490351154698,0.0,6.0,High,Low,Cold,40317,2025-12-01,v1.0,100
china,2013,Wheat,50553.0,hg/ha,645.0,1801862.0,16.53,0.14533028301751055,0.22406639004149378,0.9977087485649778,0.5507750711800063,0.0,2.0,Medium,Low,Temperate,40318,2025-12-01,v1.0,100
china,2002,Cassava,158928.0,hg/ha,645.0,1312285.0,16.81,0.45719629933382255,0.22406639004149378,0.7266251323726497,0.5596330275229358,0.0,7.0,High,Low,Temperate,40319,2025-12-01,v1.0,100
china,1991,Potatoes,105600.0,hg/ha,645.0,765307.0,19.15,0.3037366368829226,0.22406639004149378,0.42375801603007784,0.6336602341031319,0.0,3.0,High,Low,Temperate,40320,2025-12-01,v1.0,100
ecuador,1994,Sorghum,8923.0,hg/ha,2274.0,2670.0,21.46,0.025533445561934362,0.8385514900037722,0.0014783831999641906,0.7067383739322999,12.0,4.0,Low,High,Hot,40321,2025-12-01,v1.0,100
france,2001,Maize,85711.0,hg/ha,867.0,99694.0,11.37,0.24650292801542423,0.30780837419841567,0.0552015294618279,0.38753559000316357,76.0,0.0,High,Medium,Cold,40322,2025-12-01,v1.0,100
india,2006,Potatoes,185920.0,hg/ha,1083.0,37423.0,26.28,0.5348700018704767,0.3892870614862316,0.02072146225296705,0.859221765264157,2.0,3.0,High,High,Hot,40323,2025-12-01,v1.0,100
india,1997,Sorghum,6920.0,hg/ha,1083.0,52279.0,25.46,0.0197694997194285,0.3892870614862316,0.02894737605642029,0.8332806074027207,2.0,4.0,Low,High,Hot,40324,2025-12-01,v1.0,100
india,2008,Sorghum,10209.0,hg/ha,1083.0,14485.33,25.35,0.029234111739399434,0.3892870614862316,0.008020648018176035,0.8298006959822841,2.0,4.0,Low,High,Hot,40325,2025-12-01,v1.0,100
india,2000,Soybeans,8222.0,hg/ha,1083.0,44957.52,25.62,0.023516208399879137,0.3892870614862316,0.0248934003298649,0.8383422967415375,2.0,5.0,Low,High,Hot,40326,2025-12-01,v1.0,100
pakistan,2006,Sweet potatoes,118514.0,hg/ha,494.0,6925.13,23.28,0.34089869210514956,0.16710675216899284,0.0038344906718602587,0.7643150901613414,7.0,6.0,High,Low,Hot,40327,2025-12-01,v1.0,100
united states,1992,Maize,82526.0,hg/ha,715.0,400975.9,15.93,0.2373375922648595,0.2504715201810637,0.22202429063176726,0.5317937361594431,1.0,0.0,High,Medium,Temperate,40328,2025-12-01,v1.0,100
united states,1998,Maize,84382.0,hg/ha,715.0,424562.11,16.21,0.24267852261118544,0.2504715201810637,0.23508420786454504,0.5406516925023727,1.0,0.0,High,Medium,Temperate,40329,2025-12-01,v1.0,100
united states,1992,Sorghum,45579.0,hg/ha,715.0,400975.9,23.36,0.13101681990187192,0.2504715201810637,0.22202429063176726,0.7668459348307497,1.0,4.0,Medium,Medium,Hot,40330,2025-12-01,v1.0,100
united states,1995,Sorghum,34882.0,hg/ha,715.0,423201.53,14.79,0.10023452899958274,0.2504715201810637,0.2343308412919345,0.4957291996203733,1.0,4.0,Medium,Medium,Temperate,40331,2025-12-01,v1.0,100
